,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
197,TempoSight,GREEN_OBLIVIOUS,"(410,)",MEDIUM,30.317916774745417,30.06,0.016944974789742922,260.6358335494909,68.26088696929652,192.37494658019432,26.19013895352758
198,TempoSight,PREDICTIVE_CARBON_AWARE,"(411,)",MEDIUM,29.86500002543417,30.08,0.023334645308882043,259.7300000508683,89.71255348338318,170.01744656748514,34.54069744188693
199,TempoSight,NAIVE_CARBON_AWARE,"(411,)",MEDIUM,30.6433333873775,30.92,0.020143178536679622,261.28666677475496,79.34255350245485,181.94411327230014,30.366093487216844
200,TempoSight,GREEN_OBLIVIOUS,"(411,)",MEDIUM,29.86500002543417,30.08,0.023334645308882043,259.7300000508683,89.71255348338318,170.01744656748514,34.54069744188693
201,TempoSight,PREDICTIVE_CARBON_AWARE,"(554,)",MEDIUM,35.30479156838625,35.66,0.0,270.60958313677247,0.0,270.60958313677247,0.0
202,TempoSight,NAIVE_CARBON_AWARE,"(554,)",MEDIUM,35.30479156838625,35.66,0.0,270.60958313677247,0.0,270.60958313677247,0.0
203,TempoSight,GREEN_OBLIVIOUS,"(554,)",MEDIUM,30.83819436629361,30.52,0.0,261.6763887325872,0.0,261.6763887325872,0.0
204,TempoSight,PREDICTIVE_CARBON_AWARE,"(571,)",MEDIUM,30.110000006356668,30.12,0.023334645308882043,260.22000001271334,89.82088688028819,170.39911313242516,34.517288016255435
205,TempoSight,NAIVE_CARBON_AWARE,"(571,)",MEDIUM,30.110000006356668,30.12,0.023334645308882043,260.22000001271334,89.82088688028819,170.39911313242516,34.517288016255435
206,TempoSight,GREEN_OBLIVIOUS,"(571,)",MEDIUM,30.110000006356668,30.12,0.023334645308882043,260.22000001271334,89.82088688028819,170.39911313242516,34.517288016255435
207,TempoSight,PREDICTIVE_CARBON_AWARE,"(572,)",MEDIUM,30.569166739781668,30.11,1.4829303116933079e-06,261.1383334795633,10.266666634878334,250.87166684468497,3.931504998932607
208,TempoSight,NAIVE_CARBON_AWARE,"(572,)",MEDIUM,30.569166739781668,30.11,1.4829303116933079e-06,261.1383334795633,10.266666634878334,250.87166684468497,3.931504998932607
209,TempoSight,GREEN_OBLIVIOUS,"(572,)",MEDIUM,30.569166739781668,30.11,1.4829303116933079e-06,261.1383334795633,10.266666634878334,250.87166684468497,3.931504998932607
210,TempoSight,PREDICTIVE_CARBON_AWARE,"(574,)",MEDIUM,31.223333263400836,30.2,0.023334645308882043,262.4466665268016,88.96755347066485,173.47911305613678,33.89928881477308
211,TempoSight,NAIVE_CARBON_AWARE,"(574,)",MEDIUM,30.138333304725837,29.67,0.029854354633996535,260.27666660945164,118.4116707242336,141.86499588521806,45.49453943250003
212,TempoSight,GREEN_OBLIVIOUS,"(574,)",MEDIUM,31.223333263400836,30.2,0.023334645308882043,262.4466665268016,88.96755347066485,173.47911305613678,33.89928881477308
213,TempoSight,PREDICTIVE_CARBON_AWARE,"(579,)",MEDIUM,30.341458352408335,30.31,0.013740034068071944,260.68291670481665,57.31088677856653,203.37202992625015,21.984903154763416
214,TempoSight,NAIVE_CARBON_AWARE,"(579,)",MEDIUM,30.341458352408335,30.31,0.013740034068071944,260.68291670481665,57.31088677856653,203.37202992625015,21.984903154763416
215,TempoSight,GREEN_OBLIVIOUS,"(579,)",MEDIUM,30.133125114440833,30.19,0.0048822345744427,260.26625022888163,26.881774980491866,233.38447524838978,10.328567363940454
216,TempoSight,PREDICTIVE_CARBON_AWARE,"(584,)",MEDIUM,31.6141665458675,31.14,0.8756329497264108,263.22833309173495,263.22833309173495,0.0,100.0
217,TempoSight,NAIVE_CARBON_AWARE,"(584,)",MEDIUM,31.6141665458675,31.14,0.8756329497264108,263.22833309173495,263.22833309173495,0.0,100.0
218,TempoSight,GREEN_OBLIVIOUS,"(584,)",MEDIUM,30.230000003174997,30.02,0.6432932176889842,260.46000000635,233.87628283819043,26.58371716815958,89.79355096079573
219,TempoSight,PREDICTIVE_CARBON_AWARE,"(590,)",MEDIUM,33.280833180745,33.47,0.0,266.56166636149,0.0,266.56166636149,0.0
220,TempoSight,NAIVE_CARBON_AWARE,"(590,)",MEDIUM,33.280833180745,33.47,0.0,266.56166636149,0.0,266.56166636149,0.0
221,TempoSight,GREEN_OBLIVIOUS,"(590,)",MEDIUM,30.166666587189997,30.08,0.0,260.33333317437996,0.0,260.33333317437996,0.0
